BlockId,Prediction,Confidence,Timestamp,Source_File,Severity
blk_-6241847946733872526,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7762039550360402299,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9074146197608057038,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8312228105732292558,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_697603576292684838,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5777047852200326105,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8717759609161495372,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8813452148583512472,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1791968396816126249,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8016584874626394855,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1504091380426501798,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8276478677730147008,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5430302488700272148,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9218981007332915285,Anomaly,98.51,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2124858109994071763,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4399583511876140207,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1481900455537141945,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4690340055395514424,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4845543104469179835,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5235454778515160398,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9122363047417115843,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_233969144033797825,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7306540957849879112,Anomaly,97.07,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8652445550883310810,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2637530238382016176,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5018309246022118597,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6515916707854344269,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5648741609066690312,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8552552787596618126,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5543309263112190374,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4113612164963756585,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1684732913727585230,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2254481972833382718,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4504786068706313240,Anomaly,98.51,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4367534647448718968,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3509945927123466354,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3374851549169676243,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9014521213981289651,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-62891505109755100,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7585673039855605089,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8717831413859455442,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2110452663381380680,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5117560431568819895,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9131322749325367191,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3801954706993121284,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_758568217791342090,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6354370737841202945,Anomaly,97.07,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1485857586388215629,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2995535508265484441,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6427786992921982291,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1108184482987490622,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7206272960825976955,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-931508416015479020,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8539390646071970735,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7200868563445083300,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8119555937840772027,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5970500362334184114,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5915552314752084570,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9201658649856236994,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8425076694100510296,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1342462908718009758,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8515024859265789234,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7405973914924392768,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8525500385929171854,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8244382499450877092,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6667438803465136570,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7742978040630443012,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6217822871208720302,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2687203326144486971,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4382095085874133728,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5926340480853379642,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8983173133290051410,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9085967344169486025,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8934766225352454790,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5628025578554157626,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2142616664642640778,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7708647692188701965,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6782542465226327576,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6221479266995177102,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6094365249834927374,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2159830922058181445,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9221184527699631149,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1495359975996497502,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8998751392544423601,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8122739010469948299,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1580501375295633064,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3354507336576497025,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6793882713028812631,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6351872879017419405,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2752229798731204821,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1780534360683840107,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8226794226769235122,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6912844329441453361,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8042905975540419743,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6586445119773356257,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8088039405396200884,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6917605111917698165,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8363220788042233340,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6834015457148538846,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8783868643333860956,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9119327923924313591,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8124396891530947943,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4381185412091515756,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6799153658629221543,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2089023342927863523,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4861061999056718608,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1228359052249330977,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3213371024801981082,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1203009406955590926,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8471251193316097948,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3858821904894294369,Anomaly,99.99,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1989706846290819475,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8301241074209159290,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3837319657959975590,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8171253626478194576,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8929107803467731944,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_766399086471411315,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8137554077158816097,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4852638170938843513,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8641740999566266974,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6280632558962916839,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3004345169311090065,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8227133095928812750,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-130036786921658452,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4719142843284287968,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1772583384444375218,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4974918137381700620,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8789754531858881743,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8284398136955187158,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3941153900006219579,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9058333415804874030,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8785887476660313433,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-321928814822733361,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7878074349568744368,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7739660536587156350,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8597974752406426494,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4022095888911092324,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5572168614909885563,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6341077218056608523,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7333048662950520569,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3159929400569406739,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3362911273306490935,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8972706523028362649,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8892637456908782715,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7899838834535269316,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6502202148676054256,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_407032352860161541,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8672344672672069517,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_636425395498108574,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8324579574091739564,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-460553266307020762,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8245731862759993604,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7455385476433896629,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1832888410618790020,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8817816844315170010,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6317676091140752890,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4758745081489536518,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8529037507982264656,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5945101305206459809,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8441115285408070385,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7790307577820871827,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-321971566270597303,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1241292020494577039,Anomaly,98.51,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7623578175095321568,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9124854280291068792,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1705663703890967655,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1452527758108990578,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8982805650799378169,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1063090219742004468,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7129311518875006437,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8545214406441981839,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7371613326035931979,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8955999924171357790,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7230125776359948297,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1330687484373919810,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-937004954775049950,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_221917554335930231,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8391830131091330374,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8247865030743054179,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8845521564139098870,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8087832935845781602,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6370900491304751661,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2465764068194463148,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7884211403395058198,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4825003974638308988,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5216347370237089225,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5445214843890846353,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4926269762824492178,Anomaly,97.07,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5807456300674849904,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7177893307679598567,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8499169799821382233,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8689700088832123422,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8491036849355010669,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7020281599549686750,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5241634815277563385,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6734013189321160172,Anomaly,97.07,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3688983700621441572,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4765950508643080232,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_475530984696578501,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8845925035435653416,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6136395452063375170,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8275918843012667796,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1552036799017744207,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2582551185991706301,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8280269740588631810,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7921247972648748592,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8403651428768810538,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1300714342485430805,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1425402927056112606,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1493308149391278795,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8181993091797661153,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2784084578095654465,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5418505422300716108,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8555164537917099054,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6754707516336992424,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_718180401135527658,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8051853850075918329,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8579261759183785667,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8475316634395873384,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8177932207286952524,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1925399132161054872,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7613371371458496079,Anomaly,98.51,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8338984135278551128,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_85270131840045162,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3890194161958154460,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8855851970478773403,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-205249393689319015,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5663758709976344939,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8275865267035362978,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3814092746674768435,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2884895895638896989,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5503858037268451875,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1009894036181152520,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_417968972594446581,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3251765155212675925,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8178350735925918359,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8065505042486451633,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9169060823261137688,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7545946852846179020,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7525968859355403700,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3607158671433150351,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_853407874764231492,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4927314024376198275,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7276034407817287253,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3984550982366913425,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1719439931275176154,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6233376632750721579,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7576525677992224739,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7471375420030602627,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2305044551910943801,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5784176955018583383,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8398679968429681157,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3964831346611053751,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5668844343403787735,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4285500139106037767,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8870429688197765256,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6287454566990794046,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2763639601094331391,Anomaly,98.51,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1038756802570987307,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8484603248257484689,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8615822261693450572,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8184016686996902211,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1431194874800725113,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4259117340930533364,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8330738407093883375,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7580363418403672910,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-70583244806075256,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1248321824507147909,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_980295100400604589,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8201301275767475179,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8075805088203879400,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9019315704807298268,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9011288431719195543,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5178750440972854481,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8279889512753691020,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2093193808856803892,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4559294172240556562,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_93783987352198596,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6022606683774983643,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6556330535599169335,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8773559995743326229,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5215485930247594201,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6316261222004809306,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3709095483238869674,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6672131021065206997,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7617375569128752052,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6723712391888878507,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_135301717481450215,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9151083662936476325,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
